date_or_order,day_index,split_code,actual_productivity,predicted_productivity,pi_lower,pi_upper,is_burn_in,series,p_alarm,actual_alarm,_order_key,team_display,department_display,targeted_productivity,incentive,wip,no_of_workers,over_time,smv,no_of_style_change,quarter,date,forecast_gap,below_target,risk_status,risk_flag,interval_width,suggested_focus
34,29,0,0.966759259,0.9151446480666066,0.4112002615853609,0.9943895633637596,False,2__0,0.1648435310104921,0,34,Team 2,Finishing,0.8,0,,18.0,2160,3.94,0,2,2015-02-10,0.11514464806660651,False,Healthy,0,0.5831893017783987,No immediate action
35,30,0,0.912037037,0.9172226443010132,0.4179545086748422,0.994543784451271,False,2__0,0.1607756135571568,0,35,Team 2,Finishing,0.8,0,,18.0,2160,3.94,0,2,2015-02-11,0.11722264430101315,False,Healthy,0,0.5765892757764288,No immediate action
36,31,0,0.601944444,0.9170876257074644,0.4177238972544548,0.994528638400522,False,2__0,0.1609629418916248,1,36,Team 2,Finishing,0.8,0,,18.0,2160,3.94,0,2,2015-02-12,0.11708762570746434,False,Healthy,0,0.5768047411460672,No immediate action
38,32,0,1.108125,0.8547703594762518,0.276402316775951,0.989440474877478,False,2__0,0.270402068173177,0,38,Team 2,Finishing,0.8,0,,8.0,960,3.94,0,3,2015-02-15,0.05477035947625175,False,Healthy,0,0.713038158101527,No immediate action
40,33,0,0.5814,0.9018542789332132,0.3741046580929934,0.993326842775128,False,2__0,0.1894225268616866,1,40,Team 2,Finishing,0.8,0,,15.0,1800,5.13,0,3,2015-02-17,0.1018542789332132,False,Healthy,0,0.6192221846821345,No immediate action
41,34,1,0.919125,0.8845790630747828,0.3328672116854636,0.9919297441201426,False,2__0,0.2203157036843309,0,41,Team 2,Finishing,0.8,0,,12.0,1440,5.13,0,3,2015-02-18,0.0845790630747828,False,Healthy,0,0.6590625324346789,No immediate action
42,35,1,0.710125,0.8966485875811779,0.3610713572547257,0.9929028946173636,False,2__0,0.1988059552753825,0,42,Team 2,Finishing,0.8,0,,15.0,3600,5.13,0,3,2015-02-19,0.09664858758117789,False,Healthy,0,0.6318315373626379,No immediate action
43,36,1,0.8300625,0.9059239825427376,0.3853037433842232,0.993642330837626,False,2__0,0.1818229942123833,0,43,Team 2,Finishing,0.8,0,,20.0,4800,5.13,0,4,2015-02-22,0.1059239825427376,False,Healthy,0,0.6083385874534029,No immediate action
44,37,1,0.36871875,0.8477530723073496,0.2659822904713989,0.9887933533109732,False,2__0,0.2813418857339992,1,44,Team 2,Finishing,0.8,0,,8.0,960,5.13,0,4,2015-02-23,0.0477530723073496,False,Healthy,0,0.7228110628395743,No immediate action
45,38,1,0.325,0.8534334707139989,0.2750332117747144,0.9892813099394512,False,2__0,0.2036094549004729,1,45,Team 2,Finishing,0.7,0,,8.0,960,3.9,0,4,2015-02-24,0.15343347071399893,False,Healthy,0,0.7142480981647368,No immediate action
46,39,1,0.440375,0.8457680455384342,0.2633666374232064,0.9885952129008329,False,2__0,0.2139223653738639,1,46,Team 2,Finishing,0.7,0,,8.0,960,3.9,0,4,2015-02-25,0.14576804553843425,False,Healthy,0,0.7252285754776264,No immediate action
47,40,1,0.5565625,0.839690637014824,0.2546878859859269,0.9880413081692306,False,2__0,0.2220002125236312,1,47,Team 2,Finishing,0.7,0,,8.0,960,3.9,0,4,2015-02-26,0.1396906370148241,False,Healthy,0,0.7333534221833038,No immediate action
48,41,1,0.5565625,0.8351799983960904,0.2485604783710131,0.9876234557809384,False,2__0,0.2279349040923509,1,48,Team 2,Finishing,0.7,0,,8.0,960,3.9,0,4,2015-02-28,0.1351799983960904,False,Healthy,0,0.7390629774099252,No immediate action
49,42,1,0.585,0.8510770621472692,0.2717815824876519,0.989047778725556,False,2__0,0.2066110387466638,1,49,Team 2,Finishing,0.7,0,,8.0,960,3.9,0,1,2015-03-01,0.15107706214726924,False,Healthy,0,0.7172661962379041,No immediate action
50,43,2,0.92885,0.8645939258291618,0.2946314412263593,0.990207707917362,False,2__0,0.187916548856721,0,50,Team 2,Finishing,0.7,0,,10.0,1200,3.9,0,1,2015-03-02,0.16459392582916188,False,Healthy,0,0.6955762666910027,No immediate action
51,44,2,0.567377778,0.8899907251275795,0.3460619697397839,0.9923330836301592,False,2__0,0.0482759416363261,0,51,Team 2,Finishing,0.4,0,,15.0,6300,3.9,0,1,2015-03-03,0.48999072512757946,False,Healthy,0,0.6462711138903752,No immediate action
52,45,2,0.5403125,0.8443363041361782,0.2618408518422546,0.9884311344672526,False,2__0,0.1146164346716653,0,52,Team 2,Finishing,0.5,0,,8.0,960,3.9,0,1,2015-03-04,0.3443363041361782,False,Healthy,0,0.726590282624998,No immediate action
53,46,2,0.950625,0.8399789155925573,0.2556477165938942,0.9880319317368188,False,2__0,0.1645578413691537,0,53,Team 2,Finishing,0.6,0,,8.0,960,3.9,0,1,2015-03-05,0.23997891559255735,False,Healthy,0,0.7323842151429246,No immediate action
54,47,2,0.528125,0.8409174915281785,0.257069200214249,0.9881114429995868,False,2__0,0.1902317010973291,1,54,Team 2,Finishing,0.65,0,,8.0,1920,3.9,0,1,2015-03-07,0.1909174915281785,False,Healthy,0,0.7310422427853378,No immediate action
55,48,2,0.884,0.8525215588315441,0.2748270345830358,0.9891319404468628,False,2__0,0.2043146770090761,0,55,Team 2,Finishing,0.7,0,,10.0,1200,3.9,0,2,2015-03-08,0.15252155883154417,False,Healthy,0,0.714304905863827,No immediate action
56,49,2,0.6825,0.994721422166303,0.9096482129168556,1.0,False,2__0,0.0029793817159303,0,56,Team 2,Finishing,0.7,1200,,10.0,0,3.9,0,2,2015-03-09,0.29472142216630304,False,Healthy,0,0.0903517870831444,No immediate action
57,50,2,0.741,0.8227052606852162,0.2332015546041445,0.9864111938271108,False,2__0,0.2439441174097901,0,57,Team 2,Finishing,0.7,0,,8.0,960,3.9,0,2,2015-03-10,0.12270526068521626,False,Healthy,0,0.7532096392229664,No immediate action
58,51,2,0.819270833,0.818373199906808,0.2280534247692401,0.9859942972705236,False,2__0,0.2852802182394357,0,58,Team 2,Finishing,0.75,0,,8.0,1920,3.9,0,2,2015-03-11,0.06837319990680801,False,Healthy,0,0.7579408725012835,No immediate action
0,0,0,0.753097531,0.7636280832054549,0.1754726508595998,0.9803334170343444,True,2__1,0.3567575493040397,0,0,Team 2,Sewing,0.75,34,733.0,55.0,6000,19.87,0,1,2015-01-01,0.013628083205454944,False,Watch,0,0.8048607661747447,Review incentive
1,1,0,0.75024303,0.8061411398236112,0.2173617975004677,0.984525062631501,True,2__1,0.3007098726098507,0,1,Team 2,Sewing,0.75,45,944.0,55.0,6600,19.87,0,1,2015-01-03,0.05614113982361124,False,Watch,0,0.7671632651310333,Review staffing
2,2,0,0.800237838,0.795286709803567,0.2081568649691116,0.9832079414412848,True,2__1,0.3566081891145956,0,2,Team 2,Sewing,0.8,50,782.0,55.5,6660,28.08,0,1,2015-01-04,-0.004713290196433073,True,Watch,0,0.7750510764721732,Review staffing
3,3,0,0.800076522,0.7964060151099233,0.2115099309616785,0.9830987574189984,True,2__1,0.3543533916715843,0,3,Team 2,Sewing,0.8,50,757.0,57.5,6900,28.08,0,1,2015-01-05,-0.0035939848900767846,True,Watch,0,0.77158882645732,Review overtime
4,4,0,0.800594466,0.7930125164247386,0.209867363174982,0.9825514426044324,True,2__1,0.3585602196136165,0,4,Team 2,Sewing,0.8,50,716.0,57.5,10350,28.08,0,1,2015-01-06,-0.006987483575261466,True,Watch,0,0.7726840794294504,Review overtime
5,5,0,0.800594466,0.8467017718699492,0.2780973891361439,0.9878706766634572,True,2__1,0.27796036287299,0,5,Team 2,Sewing,0.8,63,776.0,57.5,10350,28.08,0,1,2015-01-07,0.04670177186994917,False,Healthy,0,0.7097732875273133,No immediate action
6,6,0,0.800497246,0.8389837862054463,0.2681300673053983,0.9870242665379992,True,2__1,0.2895767613681228,0,6,Team 2,Sewing,0.8,63,783.0,58.5,10050,28.08,0,2,2015-01-08,0.03898378620544629,False,Healthy,0,0.718894199232601,No immediate action
7,7,0,0.800594466,0.8343561659502354,0.2628961661261835,0.9864745786014772,True,2__1,0.2963003055362958,0,7,Team 2,Sewing,0.8,63,749.0,57.5,10350,28.08,0,2,2015-01-10,0.034356165950235384,False,Healthy,0,0.7235784124752938,No immediate action
8,8,0,0.8,0.8348115944414505,0.2646432262676961,0.9864415256329172,False,2__1,0.2951928805113571,0,8,Team 2,Sewing,0.8,63,805.0,58.5,10530,28.08,0,2,2015-01-11,0.03481159444145043,False,Healthy,0,0.7217982993652211,No immediate action
9,9,0,0.8,0.8303719417995831,0.2595499419924399,0.9859184929209382,False,2__1,0.3016900421964907,0,9,Team 2,Sewing,0.8,63,737.0,58.5,10530,28.08,0,2,2015-01-12,0.030371941799583024,False,Watch,0,0.7263685509284983,Review overtime
10,10,0,0.8,0.7733404873118765,0.1973498254663413,0.9796312046525054,False,2__1,0.3839244625442558,0,10,Team 2,Sewing,0.8,50,723.0,58.5,10530,28.08,0,2,2015-01-13,-0.0266595126881235,True,Watch,0,0.7822813791861641,Review overtime
11,11,0,0.311207464,0.6624262843516576,0.1237726750623927,0.9648624654665616,False,2__1,0.5202045103362664,1,11,Team 2,Sewing,0.8,27,1086.0,57.0,4260,51.02,0,2,2015-01-14,-0.13757371564834242,True,High Risk,1,0.841089790404169,Review WIP
12,12,0,0.499998888,0.6610254663184546,0.1240386113385018,0.9643463724602764,False,2__1,0.2712433129044475,0,12,Team 2,Sewing,0.5,23,1044.0,54.5,9810,22.94,0,3,2015-01-15,0.1610254663184546,False,Healthy,0,0.8403077611217746,No immediate action
13,13,0,0.77011398,0.6521403029627941,0.1202109228700199,0.96281602251914,False,2__1,0.3557950897525204,0,13,Team 2,Sewing,0.6,23,865.0,56.5,6570,22.94,0,3,2015-01-17,0.05214030296279415,False,Watch,0,0.8426050996491201,Review incentive
14,14,0,0.650243497,0.6749814378013848,0.1317398740514171,0.9662725803505084,False,2__1,0.3719075807735316,0,14,Team 2,Sewing,0.65,26,1025.0,56.5,10170,22.94,0,3,2015-01-18,0.02498143780138473,False,Watch,0,0.8345327062990914,Review incentive
15,15,0,0.750517565,0.7186178985243149,0.1575609348770517,0.9724112726165718,False,2__1,0.364087501425919,0,15,Team 2,Sewing,0.7,38,1006.0,56.5,10170,22.94,0,3,2015-01-19,0.018617898524314946,False,Watch,0,0.8148503377395201,Review incentive
16,16,0,0.750031898,0.7792675945523341,0.205496337375428,0.9799863724268676,False,2__1,0.2907182687635663,0,16,Team 2,Sewing,0.7,50,1363.0,57.0,10260,22.94,0,3,2015-01-20,0.07926759455233412,False,Healthy,0,0.7744900350514397,No immediate action
17,17,0,0.800415742,0.8213509671998127,0.2521497906351708,0.9846306649491284,False,2__1,0.2364774150019534,0,17,Team 2,Sewing,0.7,60,1422.0,57.0,10500,22.94,0,3,2015-01-21,0.12135096719981275,False,Healthy,0,0.7324808743139577,No immediate action
18,18,0,0.800302791,0.8162425560142684,0.2460909265038787,0.9840552651555572,False,2__1,0.243039191751225,0,18,Team 2,Sewing,0.7,60,1510.0,57.0,10620,22.94,0,4,2015-01-22,0.11624255601426847,False,Healthy,0,0.7379643386516785,No immediate action
19,19,0,0.90064806,0.9237883947683156,0.4700633130698556,0.9943513359808268,False,2__1,0.1125208016044498,0,19,Team 2,Sewing,0.75,94,1606.0,57.0,10260,22.94,0,4,2015-01-24,0.17378839476831565,False,Healthy,0,0.5242880229109712,No immediate action
20,20,0,0.850223776,0.8932634573086536,0.3809533813290118,0.9916374699296368,False,2__1,0.1630285832336918,0,20,Team 2,Sewing,0.75,81,1636.0,58.5,10530,22.94,0,4,2015-01-25,0.14326345730865364,False,Healthy,0,0.610684088600625,No immediate action
21,21,0,0.800034024,0.794578369360943,0.222345187716452,0.9815703960093844,False,2__1,0.3095897491189769,0,21,Team 2,Sewing,0.75,55,1764.0,57.0,10260,22.94,0,4,2015-01-26,0.04457836936094295,False,Watch,0,0.7592252082929325,Review WIP
22,22,0,1.000230409,0.9564263111239876,0.6162246759257297,0.997034019139632,False,2__1,0.0562710861213736,0,22,Team 2,Sewing,0.75,119,1635.0,57.0,6840,22.52,0,4,2015-01-27,0.20642631112398757,False,Healthy,0,0.38080934321390225,No immediate action
23,23,0,1.000230409,0.927954338201484,0.4871820453902727,0.9946583592327856,False,2__1,0.1280939571750793,0,23,Team 2,Sewing,0.8,90,1559.0,57.0,6840,22.52,0,4,2015-01-28,0.12795433820148394,False,Healthy,0,0.5074763138425129,No immediate action
24,24,0,1.000230409,0.9730300628576862,0.7250365584071128,0.9983353507321212,False,2__1,0.0375182809137018,0,24,Team 2,Sewing,0.8,113,1416.0,57.0,6840,22.52,0,0,2015-01-29,0.17303006285768618,False,Healthy,0,0.2732987923250084,No immediate action
25,25,0,1.000230409,0.9768293838084294,0.7548471457555845,0.9986278416566324,False,2__1,0.0301724767282442,0,25,Team 2,Sewing,0.8,113,1397.0,57.0,6840,22.52,0,0,2015-01-31,0.17682938380842939,False,Healthy,0,0.2437806959010479,No immediate action
26,26,0,1.000671304,0.9775936339608318,0.7613108890839699,0.9986845372709534,False,2__1,0.0286724873789869,0,26,Team 2,Sewing,0.8,113,1396.0,57.5,6900,22.52,0,1,2015-02-01,0.17759363396083172,False,Healthy,0,0.23737364818698348,No immediate action
27,27,0,0.900158405,0.9792318905304516,0.7733028154691122,0.9988259518043794,False,2__1,0.0260634961829074,0,27,Team 2,Sewing,0.8,88,21385.0,58.5,7020,22.52,0,1,2015-02-02,0.17923189053045152,False,Healthy,0,0.22552313633526722,No immediate action
28,28,0,0.949981609,0.9720163471605172,0.718901443290924,0.9982413348782676,False,2__1,0.0390979846234802,0,28,Team 2,Sewing,0.8,100,1452.0,58.0,6960,22.52,0,1,2015-02-03,0.17201634716051717,False,Healthy,0,0.2793398915873436,No immediate action
29,29,0,1.05028058,0.9705722878475064,0.7087210463223084,0.9981245436934122,False,2__1,0.0418379971828405,0,29,Team 2,Sewing,0.8,100,1263.0,57.5,6900,22.52,0,1,2015-02-04,0.17057228784750633,False,Healthy,0,0.2894034973711038,No immediate action
30,30,0,1.000446018,0.9812822442817322,0.7933443482108818,0.9989624919626446,False,2__1,0.0217700312327997,0,30,Team 2,Sewing,0.8,113,1300.0,56.5,6780,22.52,0,1,2015-02-05,0.18128224428173212,False,Healthy,0,0.2056181437517628,No immediate action
31,31,0,1.000018551,0.9831754528570033,0.8104037762093951,0.99910734725184,False,2__1,0.0184582911897449,0,31,Team 2,Sewing,0.8,113,1186.0,58.0,6900,22.52,0,1,2015-02-07,0.1831754528570032,False,Healthy,0,0.18870357104244495,No immediate action
32,32,0,1.000018551,0.9844483119083964,0.8222580490578105,0.9992044025853146,False,2__1,0.0163015252319768,0,32,Team 2,Sewing,0.8,113,1233.0,57.5,6900,22.52,0,2,2015-02-08,0.1844483119083964,False,Healthy,0,0.1769463535275041,No immediate action
33,33,0,0.900477825,0.9579516716977906,0.6290530798835569,0.9970982034821342,False,2__1,0.0667072385134601,0,33,Team 2,Sewing,0.8,70,1413.0,57.0,360,22.52,0,2,2015-02-09,0.15795167169779056,False,Healthy,0,0.36804512359857733,No immediate action
34,34,0,0.899984058,0.9792950747872876,0.7760455345488677,0.9988106413443638,False,2__1,0.025381778918888,0,34,Team 2,Sewing,0.8,88,1512.0,57.0,0,22.52,0,2,2015-02-10,0.17929507478728757,False,Healthy,0,0.2227651067954961,No immediate action
35,35,0,1.000344928,0.9795960138314146,0.7787549722453658,0.9988324475402296,False,2__1,0.0247940550817733,0,35,Team 2,Sewing,0.8,90,1557.0,57.5,0,22.52,0,2,2015-02-11,0.17959601383141455,False,Healthy,0,0.22007747529486377,No immediate action
36,36,0,1.000344928,0.9899120056694124,0.8759361872955594,0.9996257194951794,False,2__1,0.0081122863820611,0,36,Team 2,Sewing,0.8,113,1327.0,57.5,0,22.52,0,2,2015-02-12,0.18991200566941235,False,Healthy,0,0.12368953219961998,No immediate action
37,37,0,0.80037492,0.942384827709246,0.5507448960403079,0.9957916351607344,False,2__1,0.0978004039907918,0,37,Team 2,Sewing,0.8,63,674.0,57.0,3660,22.52,0,2,2015-02-14,0.142384827709246,False,Healthy,0,0.4450467391204266,No immediate action
38,38,0,0.432122899,0.6934567783924279,0.1427025856678881,0.9687682412593188,False,2__1,0.4846178684477395,1,38,Team 2,Sewing,0.8,0,12.0,57.5,6900,22.52,0,3,2015-02-15,-0.10654322160757213,True,High Risk,1,0.8260656555914307,Review incentive
40,39,0,0.361071429,0.7355243628631503,0.1704383505797674,0.974419363923764,False,2__1,0.2012779307969682,1,40,Team 2,Sewing,0.5,0,838.0,56.0,6720,30.33,1,3,2015-02-17,0.23552436286315026,False,Healthy,0,0.8039810133439966,No immediate action
41,40,1,0.328131579,0.725207725728299,0.16336071277667,0.9730203087233552,False,2__1,0.2783292164578482,1,41,Team 2,Sewing,0.6,0,868.0,57.0,6840,30.33,1,3,2015-02-18,0.12520772572829897,False,Healthy,0,0.8096595959466852,No immediate action
42,41,1,0.585315789,0.7124452177843489,0.1551195688211225,0.971241760946216,False,2__1,0.3299287784173352,0,42,Team 2,Sewing,0.65,0,841.0,57.0,6840,30.33,1,3,2015-02-19,0.06244521778434886,False,Watch,0,0.8161221921250934,Review incentive
43,42,1,0.700605263,0.6985405673682542,0.1467649628801542,0.9692327413911492,False,2__1,0.3867266310206321,0,43,Team 2,Sewing,0.7,0,746.0,57.0,6840,30.33,1,4,2015-02-22,-0.0014594326317457496,True,Watch,0,0.8224677785109951,Review incentive
44,43,1,0.700623,0.8369303285896063,0.2789471036073472,0.985859761620654,False,2__1,0.2132291989003942,0,44,Team 2,Sewing,0.7,30,577.0,58.0,2160,30.33,1,4,2015-02-23,0.1369303285896063,False,Healthy,0,0.7069126580133068,No immediate action
45,44,1,0.700623,0.8277417210266014,0.2660143087740321,0.9848778751742048,False,2__1,0.2255544090392394,0,45,Team 2,Sewing,0.7,30,408.0,59.0,1680,30.33,1,4,2015-02-24,0.12774172102660142,False,Healthy,0,0.7188635664001727,No immediate action
46,45,1,0.700069811,0.8174599774394903,0.2525838624699327,0.9837564593601557,False,2__1,0.2391957060592414,0,46,Team 2,Sewing,0.7,30,361.0,58.0,3960,30.33,1,4,2015-02-25,0.11745997743949033,False,Healthy,0,0.731172596890223,No immediate action
47,46,1,0.66237931,0.6805407465476159,0.137029942639346,0.9664534731448288,False,2__1,0.4070864848937032,0,47,Team 2,Sewing,0.7,0,398.0,58.0,6960,30.33,1,4,2015-02-26,-0.019459253452384084,True,High Risk,1,0.8294235305054828,Review incentive
48,47,1,0.700211111,0.6863615908542041,0.1403101501837923,0.9673079012384987,False,2__1,0.4004649522594783,0,48,Team 2,Sewing,0.7,0,512.0,58.0,4560,30.33,1,4,2015-02-28,-0.013638409145795838,True,High Risk,1,0.8269977510547064,Review incentive
49,48,1,0.683550607,0.7032282767307497,0.1505113622808673,0.9696868097498864,False,2__1,0.3810043849545406,0,49,Team 2,Sewing,0.7,0,254.0,58.0,1800,30.33,0,1,2015-03-01,0.0032282767307497684,False,Watch,0,0.8191754474690192,Review incentive
51,49,2,0.30277037,0.7286191378500471,0.1673802028047652,0.9731603272975266,False,2__1,0.1471709652974482,1,51,Team 2,Sewing,0.4,0,157.0,45.0,5400,15.28,1,1,2015-03-03,0.32861913785004704,False,Healthy,0,0.8057801244927614,No immediate action
52,50,2,0.404144928,0.72781946456338,0.1669289901018825,0.9730317919833312,False,2__1,0.207034200809114,1,52,Team 2,Sewing,0.5,0,261.0,46.0,5520,15.28,1,1,2015-03-04,0.22781946456337998,False,Healthy,0,0.8061028018814487,No immediate action
53,51,2,0.600099145,0.7398332678771734,0.1756071084731394,0.974631883462972,False,2__1,0.2617430337004192,0,53,Team 2,Sewing,0.6,0,529.0,46.0,1320,15.28,1,1,2015-03-05,0.13983326787717343,False,Healthy,0,0.7990247749898326,No immediate action
54,52,2,0.65024031,0.7270299393764453,0.1664147774868773,0.9729181036158754,False,2__1,0.3127948850122407,0,54,Team 2,Sewing,0.65,0,626.0,45.0,4200,16.1,1,1,2015-03-07,0.07702993937644531,False,Watch,0,0.8065033261289981,Review incentive
55,53,2,0.700106061,0.8596482543367703,0.3165966439725535,0.9881409974712592,False,2__1,0.1817015057596999,0,55,Team 2,Sewing,0.7,30,928.0,45.0,4800,16.1,1,2,2015-03-08,0.15964825433677032,False,Healthy,0,0.6715443534987057,No immediate action
56,54,2,0.700516224,0.8538217041732974,0.3065305990846443,0.9875472706657528,False,2__1,0.1897399801980113,0,56,Team 2,Sewing,0.7,30,817.0,45.0,5520,16.1,1,2,2015-03-09,0.15382170417329744,False,Healthy,0,0.6810166715811085,No immediate action
57,55,2,0.700051852,0.882558715818697,0.3623459009898552,0.9903818493210924,False,2__1,0.1493956207870169,0,57,Team 2,Sewing,0.7,40,957.0,45.0,5400,16.1,1,2,2015-03-10,0.1825587158186971,False,Healthy,0,0.6280359483312372,No immediate action
58,56,2,0.750140741,0.8933074925837546,0.3875903914802964,0.9913983949226158,False,2__1,0.1603845413002327,0,58,Team 2,Sewing,0.75,45,971.0,45.0,5400,16.1,1,2,2015-03-11,0.14330749258375464,False,Healthy,0,0.6038080034423194,No immediate action
1,0,0,0.945277778,0.5726681483508733,0.0964569120203562,0.9440308952524332,True,3__0,0.5704314609986467,0,1,Team 3,Finishing,0.75,0,,8.0,1560,3.94,0,1,2015-01-03,-0.17733185164912668,True,High Risk,1,0.847573983232077,Review overtime
2,1,0,0.991388889,0.6474218522157612,0.1301046781386575,0.9577543279136042,True,3__0,0.4889553435404615,0,2,Team 3,Finishing,0.75,0,,8.0,1560,4.15,0,1,2015-01-04,-0.1025781477842388,True,High Risk,1,0.8276496497749466,Review overtime
